Scientific.name;Common.name;count;Plot.number;Year;Month;Day;Survey.site;exuvia.observer.number;Observer..order.number;note
Coenagrionidae;Pond Damsels;1;6;2016;Jun;27;Bells Pond;B;1;
NOT ODONATA;;2;6;2016;Jun;27;Bells Pond;B;1;
Coenagrionidae;Pond Damsels;2;7;2016;Jun;27;Bells Pond;B;1;
Coenagrionidae;Pond Damsels;3;8;2016;Jun;27;Bells Pond;B;1;
Celithemis elisa;Calico Pennant;4;8;2016;Jun;27;Bells Pond;B;1;
Coenagrionidae;Pond Damsels;2;9;2016;Jun;27;Bells Pond;B;1;
Coenagrionidae;Pond Damsels;1;10;2016;Jun;27;Bells Pond;B;1;
Leucorrhinia intacta;Dot-tailed Whiteface;2;10;2016;Jun;27;Bells Pond;B;1;
Coenagrionidae;Pond Damsels;1;11;2016;Jun;27;Bells Pond;B;2;
NOT ODONATA;;2;11;2016;Jun;27;Bells Pond;B;2;
Plathemis lydia;Common Whitetail;1;12;2016;Jun;27;Bells Pond;B;2;
NOT ODONATA;;1;13;2016;Jun;27;Bells Pond;B;2;
Coenagrionidae;Pond Damsels;2;14;2016;Jun;27;Bells Pond;B;2;
NOT ODONATA;;1;15;2016;Jun;27;Bells Pond;B;2;
Coenagrionidae;Pond Damsels;2;15;2016;Jun;27;Bells Pond;B;2;
NOT ODONATA;;1;16;2016;Jun;27;Bells Pond;B;2;
Aeshna sp.;Darner;1;16;2016;Jun;27;Bells Pond;B;2;
Coenagrionidae;Pond Damsels;1;17;2016;Jun;27;Bells Pond;B;2;
Coenagrionidae;Pond Damsels;1;18;2016;Jun;27;Bells Pond;B;2;
Sympetrum danae;Black Meadowhawk;1;18;2016;Jun;27;Bells Pond;B;2;
Coenagrionidae;Pond Damsels;1;19;2016;Jun;27;Bells Pond;B;2;
Coenagrionidae;Pond Damsels;4;20;2016;Jun;27;Bells Pond;B;2;
Lestidae;Pond Spreadwings;1;1;2016;Aug;2;Bells Pond;A;1;
Aeshna interrupta;Variable Darner;2;1;2016;Aug;2;Bells Pond;A;1;
Leucorrhinia proxima;Belted Whiteface;3;1;2016;Aug;2;Bells Pond;A;1;
Lestidae;Pond Spreadwings;1;2;2016;Aug;2;Bells Pond;A;1;
Coenagrionidae;Pond Damsels;1;2;2016;Aug;2;Bells Pond;A;1;
Leucorrhinia intacta;Dot-tailed Whiteface;2;2;2016;Aug;2;Bells Pond;A;1;
Lestidae;Pond Spreadwings;7;3;2016;Aug;2;Bells Pond;A;1;
Aeshna canadensis;Canada Darner;1;3;2016;Aug;2;Bells Pond;A;1;
Leucorrhinia frigida;Frosted Whiteface;3;3;2016;Aug;2;Bells Pond;A;1;
Lestidae;Pond Spreadwings;8;4;2016;Aug;2;Bells Pond;A;1;
Aeshna canadensis;Canada Darner;1;4;2016;Aug;2;Bells Pond;A;1;
Leucorrhinia frigida;Frosted Whiteface;1;4;2016;Aug;2;Bells Pond;A;1;
Leucorrhinia intacta;Dot-tailed Whiteface;1;4;2016;Aug;2;Bells Pond;A;1;
Lestidae;Pond Spreadwings;1;5;2016;Aug;2;Bells Pond;A;1;
Coenagrionidae;Pond Damsels;1;5;2016;Aug;2;Bells Pond;A;1;
Leucorrhinia frigida;Frosted Whiteface;7;5;2016;Aug;2;Bells Pond;A;1;
Coenagrionidae;Pond Damsels;1;6;2016;Aug;2;Bells Pond;A;1;
Aeshna eremita;Lake Darner;1;6;2016;Aug;2;Bells Pond;A;1;
Leucorrhinia frigida;Frosted Whiteface;3;6;2016;Aug;2;Bells Pond;A;1;
Leucorrhinia intacta;Dot-tailed Whiteface;1;6;2016;Aug;2;Bells Pond;A;1;
Lestidae;Pond Spreadwings;2;7;2016;Aug;2;Bells Pond;A;1;
Aeshna interrupta;Variable Darner;1;7;2016;Aug;2;Bells Pond;A;1;
Leucorrhinia proxima;Belted Whiteface;2;7;2016;Aug;2;Bells Pond;A;1;
Lestidae;Pond Spreadwings;1;8;2016;Aug;2;Bells Pond;A;1;
Leucorrhinia intacta;Dot-tailed Whiteface;1;8;2016;Aug;2;Bells Pond;A;1;
Leucorrhinia frigida;Frosted Whiteface;1;8;2016;Aug;2;Bells Pond;A;1;
Leucorrhinia glacialis;Crimson-ringed Whiteface;1;8;2016;Aug;2;Bells Pond;A;1;
Anax junius;Common Green Darner;1;9;2016;Aug;2;Bells Pond;A;1;
Lestidae;Pond Spreadwings;2;10;2016;Aug;2;Bells Pond;A;1;
Leucorrhinia proxima;Belted Whiteface;2;10;2016;Aug;2;Bells Pond;A;1;
Leucorrhinia intacta;Dot-tailed Whiteface;1;10;2016;Aug;2;Bells Pond;A;1;
Coenagrionidae;Pond Damsels;1;3;2016;Aug;2;Bells Pond;B;2;
Leucorrhinia glacialis;Crimson-ringed Whiteface;1;3;2016;Aug;2;Bells Pond;B;2;
Lestidae;Pond Spreadwings;1;4;2016;Aug;2;Bells Pond;B;2;
Coenagrionidae;Pond Damsels;1;4;2016;Aug;2;Bells Pond;B;2;
Sympetrum internum;Cherry-faced Meadowhawk;2;4;2016;Aug;2;Bells Pond;B;2;
Leucorrhinia frigida;Frosted Whiteface;3;4;2016;Aug;2;Bells Pond;B;2;
Leucorrhinia frigida;Frosted Whiteface;2;5;2016;Aug;2;Bells Pond;B;2;
Coenagrionidae;Pond Damsels;1;6;2016;Aug;2;Bells Pond;B;2;
Leucorrhinia frigida;Frosted Whiteface;3;6;2016;Aug;2;Bells Pond;B;2;
Leucorrhinia frigida;Frosted Whiteface;3;7;2016;Aug;2;Bells Pond;B;2;
Aeshna canadensis;Canada Darner;1;7;2016;Aug;2;Bells Pond;B;2;
Aeshna tuberculifera;Black-tipper Darner;1;8;2016;Aug;2;Bells Pond;B;2;
Lestidae;Pond Spreadwings;1;9;2016;Aug;2;Bells Pond;B;2;
Sympetrum internum;Cherry-faced Meadowhawk;2;9;2016;Aug;2;Bells Pond;B;2;
Leucorrhinia intacta;Dot-tailed Whiteface;3;11;2016;Aug;2;Bells Pond;B;1;
Leucorrhinia proxima;Belted Whiteface;1;12;2016;Aug;2;Bells Pond;B;1;
Lestidae;Pond Spreadwings;1;13;2016;Aug;2;Bells Pond;B;1;
Aeshna interrupta;Variable Darner;1;13;2016;Aug;2;Bells Pond;B;1;
Leucorrhinia frigida;Frosted Whiteface;4;13;2016;Aug;2;Bells Pond;B;1;
Lestidae;Pond Spreadwings;1;14;2016;Aug;2;Bells Pond;B;1;
Coenagrionidae;Pond Damsels;3;14;2016;Aug;2;Bells Pond;B;1;
Leucorrhinia intacta;Dot-tailed Whiteface;7;14;2016;Aug;2;Bells Pond;B;1;
Lestidae;Pond Spreadwings;1;15;2016;Aug;2;Bells Pond;B;1;
Leucorrhinia intacta;Dot-tailed Whiteface;4;15;2016;Aug;2;Bells Pond;B;1;
Coenagrionidae;Pond Damsels;2;16;2016;Aug;2;Bells Pond;B;1;
Lestidae;Pond Spreadwings;1;16;2016;Aug;2;Bells Pond;B;1;
Leucorrhinia intacta;Dot-tailed Whiteface;2;16;2016;Aug;2;Bells Pond;B;1;
Coenagrionidae;Pond Damsels;1;17;2016;Aug;2;Bells Pond;B;1;
Lestidae;Pond Spreadwings;1;17;2016;Aug;2;Bells Pond;B;1;
Aeshna interrupta;Variable Darner;2;17;2016;Aug;2;Bells Pond;B;1;
Leucorrhinia proxima;Belted Whiteface;2;17;2016;Aug;2;Bells Pond;B;1;
Coenagrionidae;Pond Damsels;2;18;2016;Aug;2;Bells Pond;B;1;
Aeshna interrupta;Variable Darner;3;18;2016;Aug;2;Bells Pond;B;1;
Leucorrhinia frigida;Frosted Whiteface;1;18;2016;Aug;2;Bells Pond;B;1;
Leucorrhinia intacta;Dot-tailed Whiteface;2;18;2016;Aug;2;Bells Pond;B;1;
Lestidae;Pond Spreadwings;2;19;2016;Aug;2;Bells Pond;B;1;
Aeshna interrupta;Variable Darner;1;19;2016;Aug;2;Bells Pond;B;1;
Leucorrhinia frigida;Frosted Whiteface;2;19;2016;Aug;2;Bells Pond;B;1;
Lestidae;Pond Spreadwings;2;20;2016;Aug;2;Bells Pond;B;1;
Coenagrionidae;Pond Damsels;1;20;2016;Aug;2;Bells Pond;B;1;
Aeshna interrupta;Variable Darner;1;20;2016;Aug;2;Bells Pond;B;1;
Sympetrum internum;Cherry-faced Meadowhawk;3;20;2016;Aug;2;Bells Pond;B;1;
Leucorrhinia intacta;Dot-tailed Whiteface;1;20;2016;Aug;2;Bells Pond;B;1;
Coenagrionidae;Pond Damsels;1;11;2016;Aug;2;Bells Pond;A;2;
Leucorrhinia intacta;Dot-tailed Whiteface;1;11;2016;Aug;2;Bells Pond;A;2;
Leucorrhinia hudsonica;Hudsonian Whiteface;1;11;2016;Aug;2;Bells Pond;A;2;
Lestidae;Pond Spreadwings;1;12;2016;Aug;2;Bells Pond;A;2;
Lestidae;Pond Spreadwings;1;13;2016;Aug;2;Bells Pond;A;2;
Leucorrhinia proxima;Belted Whiteface;1;13;2016;Aug;2;Bells Pond;A;2;
Coenagrionidae;Pond Damsels;1;14;2016;Aug;2;Bells Pond;A;2;
Aeshna interrupta;Variable Darner;1;14;2016;Aug;2;Bells Pond;A;2;
Leucorrhinia intacta;Dot-tailed Whiteface;1;14;2016;Aug;2;Bells Pond;A;2;
Coenagrionidae;Pond Damsels;3;16;2016;Aug;2;Bells Pond;A;2;
Lestidae;Pond Spreadwings;2;16;2016;Aug;2;Bells Pond;A;2;
Leucorrhinia intacta;Dot-tailed Whiteface;2;16;2016;Aug;2;Bells Pond;A;2;
Coenagrionidae;Pond Damsels;1;17;2016;Aug;2;Bells Pond;A;2;
Lestidae;Pond Spreadwings;2;17;2016;Aug;2;Bells Pond;A;2;
Aeshna interrupta;Variable Darner;2;17;2016;Aug;2;Bells Pond;A;2;
Aeshna canadensis;Canada Darner;1;18;2016;Aug;2;Bells Pond;A;2;
Lestidae;Pond Spreadwings;3;19;2016;Aug;2;Bells Pond;A;2;
Leucorrhinia proxima;Belted Whiteface;1;19;2016;Aug;2;Bells Pond;A;2;
Lestidae;Pond Spreadwings;3;20;2016;Aug;2;Bells Pond;A;2;
Aeshna interrupta;Variable Darner;1;20;2016;Aug;2;Bells Pond;A;2;
Leucorrhinia intacta;Dot-tailed Whiteface;1;20;2016;Aug;2;Bells Pond;A;2;
Coenagrionidae;Pond Damsels;2;5;2016;Jun;28;Bog Pond;A;1;
SPIDER;;1;6;2016;Jun;28;Bog Pond;A;1;
Libellula quadrimaculata;Four-spotted Skimmer;1;6;2016;Jun;28;Bog Pond;A;1;
Libellula quadrimaculata;Four-spotted Skimmer;1;7;2016;Jun;28;Bog Pond;A;1;
Leucorrhinia intacta;Dot-tailed Whiteface;1;7;2016;Jun;28;Bog Pond;A;1;
Coenagrionidae;Pond Damsels;1;9;2016;Jun;28;Bog Pond;A;1;
Coenagrionidae;Pond Damsels;1;10;2016;Jun;28;Bog Pond;A;1;
Leucorrhinia intacta;Dot-tailed Whiteface;1;10;2016;Jun;28;Bog Pond;A;1;
NOT ODONATA;;1;11;2016;Jun;28;Bog Pond;A;2;
Coenagrionidae;Pond Damsels;1;11;2016;Jun;28;Bog Pond;A;2;
NOT ODONATA;;1;12;2016;Jun;28;Bog Pond;A;2;
Coenagrionidae;Pond Damsels;1;13;2016;Jun;28;Bog Pond;A;2;
Coenagrionidae;Pond Damsels;1;16;2016;Jun;28;Bog Pond;A;2;
Coenagrionidae;Pond Damsels;1;17;2016;Jun;28;Bog Pond;A;2;
Libellula pulchella;Twelve-spotted Skimmer;1;19;2016;Jun;28;Bog Pond;A;2;
Coenagrionidae;Pond Damsels;1;11;2016;Jun;28;Bog Pond;B;1;
Libellula sp.;King Skimmers;1;13;2016;Jun;28;Bog Pond;B;1;
Coenagrionidae;Pond Damsels;2;14;2016;Jun;28;Bog Pond;B;1;
Leucorrhinia intacta;Dot-tailed Whiteface;1;15;2016;Jun;28;Bog Pond;B;1;
Coenagrionidae;Pond Damsels;3;17;2016;Jun;28;Bog Pond;B;1;
Leucorrhinia intacta;Dot-tailed Whiteface;1;19;2016;Jun;28;Bog Pond;B;1;
Coenagrionidae;Pond Damsels;5;20;2016;Jun;28;Bog Pond;B;1;
Coenagrionidae;Pond Damsels;1;2;2016;Jun;28;Bog Pond;B;2;
Libellula quadrimaculata;Four-spotted Skimmer;1;7;2016;Jun;28;Bog Pond;B;2;
Libellula quadrimaculata;Four-spotted Skimmer;1;8;2016;Jun;28;Bog Pond;B;2;
Libellula quadrimaculata;Four-spotted Skimmer;1;10;2016;Jun;28;Bog Pond;B;2;
Leucorrhinia intacta;Dot-tailed Whiteface;1;1;2016;Aug;3;Bog Pond;A;1;
Leucorrhinia frigida;Frosted Whiteface;2;1;2016;Aug;3;Bog Pond;A;1;
Aeshna interrupta;Variable Darner;1;2;2016;Aug;3;Bog Pond;A;1;
Aeshna canadensis;Canada Darner;1;2;2016;Aug;3;Bog Pond;A;1;
Leucorrhinia intacta;Dot-tailed Whiteface;3;2;2016;Aug;3;Bog Pond;A;1;
Epitheca canis;Beaverpond Baskettail;1;3;2016;Aug;3;Bog Pond;A;1;
Leucorrhinia frigida;Frosted Whiteface;1;3;2016;Aug;3;Bog Pond;A;1;
Coenagrionidae;Pond Damsels;1;5;2016;Aug;3;Bog Pond;A;1;
Coenagrionidae;Pond Damsels;1;8;2016;Aug;3;Bog Pond;A;1;
Lestidae;Pond Spreadwings;1;8;2016;Aug;3;Bog Pond;A;1;
Leucorrhinia intacta;Dot-tailed Whiteface;4;8;2016;Aug;3;Bog Pond;A;1;
Leucorrhinia frigida;Frosted Whiteface;1;9;2016;Aug;3;Bog Pond;A;1;
Lestidae;Pond Spreadwings;1;10;2016;Aug;3;Bog Pond;A;1;
Aeshna interrupta;Variable Darner;1;10;2016;Aug;3;Bog Pond;A;1;
Leucorrhinia intacta;Dot-tailed Whiteface;2;10;2016;Aug;3;Bog Pond;A;1;
Leucorrhinia proxima;Belted Whiteface;2;10;2016;Aug;3;Bog Pond;A;1;
Lestidae;Pond Spreadwings;2;11;2016;Aug;3;Bog Pond;A;2;
Aeshna interrupta;Variable Darner;1;11;2016;Aug;3;Bog Pond;A;2;
Aeshna canadensis;Canada Darner;1;11;2016;Aug;3;Bog Pond;A;2;
Leucorrhinia intacta;Dot-tailed Whiteface;2;11;2016;Aug;3;Bog Pond;A;2;
Leucorrhinia intacta;Dot-tailed Whiteface;4;12;2016;Aug;3;Bog Pond;A;2;
Leucorrhinia proxima;Belted Whiteface;4;12;2016;Aug;3;Bog Pond;A;2;
Leucorrhinia frigida;Frosted Whiteface;5;12;2016;Aug;3;Bog Pond;A;2;
Coenagrionidae;Pond Damsels;1;13;2016;Aug;3;Bog Pond;A;2;
Sympetrum rubicundulum;Ruby Meadowhawk;1;13;2016;Aug;3;Bog Pond;A;2;
Leucorrhinia intacta;Dot-tailed Whiteface;2;13;2016;Aug;3;Bog Pond;A;2;
Lestidae;Pond Spreadwings;1;14;2016;Aug;3;Bog Pond;A;2;
Aeshna interrupta;Variable Darner;1;14;2016;Aug;3;Bog Pond;A;2;
Leucorrhinia intacta;Dot-tailed Whiteface;1;14;2016;Aug;3;Bog Pond;A;2;
Aeshna interrupta;Variable Darner;1;15;2016;Aug;3;Bog Pond;A;2;
Leucorrhinia intacta;Dot-tailed Whiteface;3;15;2016;Aug;3;Bog Pond;A;2;
Aeshna interrupta;Variable Darner;1;16;2016;Aug;3;Bog Pond;A;2;
Leucorrhinia intacta;Dot-tailed Whiteface;3;16;2016;Aug;3;Bog Pond;A;2;
Sympetrum obtrusum;White-faced Meadowhawk;1;18;2016;Aug;3;Bog Pond;A;2;
Lestidae;Pond Spreadwings;1;19;2016;Aug;3;Bog Pond;A;2;
Aeshna interrupta;Variable Darner;2;19;2016;Aug;3;Bog Pond;A;2;
Leucorrhinia glacialis;Crimson-ringed Whiteface;1;19;2016;Aug;3;Bog Pond;A;2;
Leucorrhinia intacta;Dot-tailed Whiteface;1;20;2016;Aug;3;Bog Pond;A;2;
Sympetrum obtrusum;White-faced Meadowhawk;3;20;2016;Aug;3;Bog Pond;A;2;
Leucorrhinia intacta;Dot-tailed Whiteface;4;12;2016;Aug;3;Bog Pond;B;1;
Aeshna interrupta;Variable Darner;1;14;2016;Aug;3;Bog Pond;B;1;
Leucorrhinia intacta;Dot-tailed Whiteface;1;14;2016;Aug;3;Bog Pond;B;1;
Leucorrhinia frigida;Frosted Whiteface;1;14;2016;Aug;3;Bog Pond;B;1;
Lestidae;Pond Spreadwings;1;15;2016;Aug;3;Bog Pond;B;1;
Sympetrum internum;Cherry-faced Meadowhawk;1;15;2016;Aug;3;Bog Pond;B;1;
Leucorrhinia intacta;Dot-tailed Whiteface;1;15;2016;Aug;3;Bog Pond;B;1;
Aeshna interrupta;Variable Darner;1;16;2016;Aug;3;Bog Pond;B;1;
Leucorrhinia intacta;Dot-tailed Whiteface;1;16;2016;Aug;3;Bog Pond;B;1;
Lestidae;Pond Spreadwings;1;17;2016;Aug;3;Bog Pond;B;1;
Leucorrhinia frigida;Frosted Whiteface;1;17;2016;Aug;3;Bog Pond;B;1;
Aeshna sp.;Darner;1;19;2016;Aug;3;Bog Pond;B;1;
Sympetrum obtrusum;White-faced Meadowhawk;20;20;2016;Aug;3;Bog Pond;B;1;
Leucorrhinia glacialis;Crimson-ringed Whiteface;2;2;2016;Aug;3;Bog Pond;B;2;
Aeshna canadensis;Canada Darner;1;4;2016;Aug;3;Bog Pond;B;2;
Leucorrhinia frigida;Frosted Whiteface;2;4;2016;Aug;3;Bog Pond;B;2;
Lestidae;Pond Spreadwings;1;6;2016;Aug;3;Bog Pond;B;2;
Leucorrhinia intacta;Dot-tailed Whiteface;1;7;2016;Aug;3;Bog Pond;B;2;
Lestidae;Pond Spreadwings;1;10;2016;Aug;3;Bog Pond;B;2;
Aeshna eremita;Lake Darner;1;10;2016;Aug;3;Bog Pond;B;2;
Leucorrhinia intacta;Dot-tailed Whiteface;2;10;2016;Aug;3;Bog Pond;B;2;
Leucorrhinia frigida;Frosted Whiteface;1;10;2016;Aug;3;Bog Pond;B;2;
Coenagrionidae;Pond Damsels;1;3;2016;Jun;28;Bowley Pond;A;1;
Celithemis elisa;Calico Pennant;1;3;2016;Jun;28;Bowley Pond;A;1;
Coenagrionidae;Pond Damsels;4;4;2016;Jun;28;Bowley Pond;A;1;
Leucorrhinia intacta;Dot-tailed Whiteface;1;5;2016;Jun;28;Bowley Pond;A;1;
Coenagrionidae;Pond Damsels;1;7;2016;Jun;28;Bowley Pond;A;1;
Aeshna interrupta;Variable Darner;1;7;2016;Jun;28;Bowley Pond;A;1;
Libellula quadrimaculata;Four-spotted Skimmer;1;7;2016;Jun;28;Bowley Pond;A;1;
Leucorrhinia intacta;Dot-tailed Whiteface;2;7;2016;Jun;28;Bowley Pond;A;1;
Leucorrhinia frigida;Frosted Whiteface;1;7;2016;Jun;28;Bowley Pond;A;1;
Coenagrionidae;Pond Damsels;1;8;2016;Jun;28;Bowley Pond;A;1;
Leucorrhinia intacta;Dot-tailed Whiteface;1;8;2016;Jun;28;Bowley Pond;A;1;
Coenagrionidae;Pond Damsels;4;10;2016;Jun;28;Bowley Pond;A;1;
Coenagrionidae;Pond Damsels;1;11;2016;Jun;28;Bowley Pond;A;2;
Coenagrionidae;Pond Damsels;1;11;2016;Jun;28;Bowley Pond;A;2;
Coenagrionidae;Pond Damsels;1;13;2016;Jun;28;Bowley Pond;A;2;
Coenagrionidae;Pond Damsels;2;14;2016;Jun;28;Bowley Pond;A;2;
Coenagrionidae;Pond Damsels;5;15;2016;Jun;28;Bowley Pond;A;2;
Coenagrionidae;Pond Damsels;4;16;2016;Jun;28;Bowley Pond;A;2;
Leucorrhinia intacta;Dot-tailed Whiteface;1;16;2016;Jun;28;Bowley Pond;A;2;
Coenagrionidae;Pond Damsels;2;17;2016;Jun;28;Bowley Pond;A;2;
Coenagrionidae;Pond Damsels;2;18;2016;Jun;28;Bowley Pond;A;2;
Coenagrionidae;Pond Damsels;3;19;2016;Jun;28;Bowley Pond;A;2;
Leucorrhinia intacta;Dot-tailed Whiteface;1;19;2016;Jun;28;Bowley Pond;A;2;
Coenagrionidae;Pond Damsels;6;20;2016;Jun;28;Bowley Pond;A;2;
Leucorrhinia intacta;Dot-tailed Whiteface;1;20;2016;Jun;28;Bowley Pond;A;2;
Coenagrionidae;Pond Damsels;2;11;2016;Jun;28;Bowley Pond;B;1;
Coenagrionidae;Pond Damsels;3;12;2016;Jun;28;Bowley Pond;B;1;
NOT ODONATA;;1;13;2016;Jun;28;Bowley Pond;B;1;
Coenagrionidae;Pond Damsels;2;14;2016;Jun;28;Bowley Pond;B;1;
Coenagrionidae;Pond Damsels;2;15;2016;Jun;28;Bowley Pond;B;1;
Coenagrionidae;Pond Damsels;3;16;2016;Jun;28;Bowley Pond;B;1;
Plathemis lydia;Common Whitetail;1;16;2016;Jun;28;Bowley Pond;B;1;
Leucorrhinia intacta;Dot-tailed Whiteface;1;16;2016;Jun;28;Bowley Pond;B;1;
Coenagrionidae;Pond Damsels;2;17;2016;Jun;28;Bowley Pond;B;1;
Coenagrionidae;Pond Damsels;1;18;2016;Jun;28;Bowley Pond;B;1;
Aeshna canadensis;Canada Darner;1;18;2016;Jun;28;Bowley Pond;B;1;
Coenagrionidae;Pond Damsels;4;19;2016;Jun;28;Bowley Pond;B;1;
Coenagrionidae;Pond Damsels;3;20;2016;Jun;28;Bowley Pond;B;1;
Leucorrhinia intacta;Dot-tailed Whiteface;1;20;2016;Jun;28;Bowley Pond;B;1;
Coenagrionidae;Pond Damsels;1;2;2016;Jun;28;Bowley Pond;B;2;
Coenagrionidae;Pond Damsels;2;3;2016;Jun;28;Bowley Pond;B;2;
Coenagrionidae;Pond Damsels;1;4;2016;Jun;28;Bowley Pond;B;2;
Coenagrionidae;Pond Damsels;1;6;2016;Jun;28;Bowley Pond;B;2;
Coenagrionidae;Pond Damsels;5;8;2016;Jun;28;Bowley Pond;B;2;
Coenagrionidae;Pond Damsels;1;9;2016;Jun;28;Bowley Pond;B;2;
Anax junius;Common Green Darner;2;1;2016;Aug;3;Bowley Pond;A;1;
Aeshna interrupta;Variable Darner;5;1;2016;Aug;3;Bowley Pond;A;1;
Aeshna interrupta;Variable Darner;1;2;2016;Aug;3;Bowley Pond;A;1;
Aeshna interrupta;Variable Darner;1;3;2016;Aug;3;Bowley Pond;A;1;
Anax junius;Common Green Darner;1;4;2016;Aug;3;Bowley Pond;A;1;
Aeshna interrupta;Variable Darner;6;4;2016;Aug;3;Bowley Pond;A;1;
Aeshna interrupta;Variable Darner;5;5;2016;Aug;3;Bowley Pond;A;1;
Aeshna interrupta;Variable Darner;8;6;2016;Aug;3;Bowley Pond;A;1;
Sympetrum internum;Cherry-faced Meadowhawk;1;6;2016;Aug;3;Bowley Pond;A;1;
Aeshna interrupta;Variable Darner;6;7;2016;Aug;3;Bowley Pond;A;1;
Aeshna interrupta;Variable Darner;2;8;2016;Aug;3;Bowley Pond;A;1;
Aeshna interrupta;Variable Darner;8;9;2016;Aug;3;Bowley Pond;A;1;
Aeshna tuberculifera;Black-tipped Darner;1;9;2016;Aug;3;Bowley Pond;A;1;
Coenagrionidae;Pond Damsels;1;10;2016;Aug;3;Bowley Pond;A;1;
Aeshna interrupta;Variable Darner;4;10;2016;Aug;3;Bowley Pond;A;1;
Aeshna interrupta;Variable Darner;2;12;2016;Aug;3;Bowley Pond;A;2;
Aeshna interrupta;Variable Darner;1;13;2016;Aug;3;Bowley Pond;A;2;
Aeshna interrupta;Variable Darner;2;16;2016;Aug;3;Bowley Pond;A;2;
Aeshna interrupta;Variable Darner;2;17;2016;Aug;3;Bowley Pond;A;2;
Lestidae;Pond Spreadwings;2;18;2016;Aug;3;Bowley Pond;A;2;
Aeshna interrupta;Variable Darner;1;18;2016;Aug;3;Bowley Pond;A;2;
Aeshna sp.;Mosaic Darner;2;19;2016;Aug;3;Bowley Pond;A;2;
Aeshna interrupta;Variable Darner;1;20;2016;Aug;3;Bowley Pond;A;2;
Aeshna interrupta;Variable Darner;2;1;2016;Aug;3;Bowley Pond;B;2;
Aeshna canadensis;Canada Darner;1;2;2016;Aug;3;Bowley Pond;B;2;
Anax junius;Common Green Darner;1;4;2016;Aug;3;Bowley Pond;B;2;
Aeshna canadensis;Canada Darner;1;4;2016;Aug;3;Bowley Pond;B;2;
Aeshna interrupta;Variable Darner;1;4;2016;Aug;3;Bowley Pond;B;2;
Coenagrionidae;Pond Damsels;1;5;2016;Aug;3;Bowley Pond;B;2;
Aeshna interrupta;Variable Darner;1;5;2016;Aug;3;Bowley Pond;B;2;
Lestidae;Pond Spreadwings;1;6;2016;Aug;3;Bowley Pond;B;2;
Sympetrum internum;Cherry-faced Meadowhawk;1;6;2016;Aug;3;Bowley Pond;B;2;
Lestidae;Pond Spreadwings;2;7;2016;Aug;3;Bowley Pond;B;2;
Aeshna canadensis;Canada Darner;1;7;2016;Aug;3;Bowley Pond;B;2;
Anax junius;Common Green Darner;1;8;2016;Aug;3;Bowley Pond;B;2;
Coenagrionidae;Pond Damsels;2;9;2016;Aug;3;Bowley Pond;B;2;
Aeshna interrupta;Variable Darner;6;9;2016;Aug;3;Bowley Pond;B;2;
Lestidae;Pond Spreadwings;2;10;2016;Aug;3;Bowley Pond;B;2;
Anax junius;Common Green Darner;1;10;2016;Aug;3;Bowley Pond;B;2;
Aeshna interrupta;Variable Darner;4;10;2016;Aug;3;Bowley Pond;B;2;
Coenagrionidae;Pond Damsels;1;11;2016;Aug;3;Bowley Pond;B;1;
Aeshna interrupta;Variable Darner;1;11;2016;Aug;3;Bowley Pond;B;1;
Anax junius;Common Green Darner;1;12;2016;Aug;3;Bowley Pond;B;1;
Aeshna interrupta;Variable Darner;6;12;2016;Aug;3;Bowley Pond;B;1;
Lestidae;Pond Spreadwings;1;13;2016;Aug;3;Bowley Pond;B;1;
Coenagrionidae;Pond Damsels;1;13;2016;Aug;3;Bowley Pond;B;1;
Aeshna interrupta;Variable Darner;3;13;2016;Aug;3;Bowley Pond;B;1;
Aeshna interrupta;Variable Darner;4;14;2016;Aug;3;Bowley Pond;B;1;
Aeshna interrupta;Variable Darner;2;15;2016;Aug;3;Bowley Pond;B;1;
Leucorrhinia intacta;Dot-tailed Whiteface;1;15;2016;Aug;3;Bowley Pond;B;1;
Anax junius;Common Green Darner;2;16;2016;Aug;3;Bowley Pond;B;1;
Aeshna interrupta;Variable Darner;7;16;2016;Aug;3;Bowley Pond;B;1;
Aeshna canadensis;Canada Darner;1;17;2016;Aug;3;Bowley Pond;B;1;
Aeshna interrupta;Variable Darner;2;18;2016;Aug;3;Bowley Pond;B;1;
Leucorrhinia frigida;Frosted Whiteface;1;18;2016;Aug;3;Bowley Pond;B;1;
Aeshna interrupta;Variable Darner;5;19;2016;Aug;3;Bowley Pond;B;1;
Aeshna interrupta;Variable Darner;2;20;2016;Aug;3;Bowley Pond;B;1;
Leucorrhinia intacta;Dot-tailed Whiteface;1;20;2016;Aug;3;Bowley Pond;B;1;
Coenagrionidae;;1;2;2017;Jun;28;Bells Pond;A;1;
Sympetrum obtrusum;;3;3;2017;Jul;31;Bells Pond;A;1;
Coenagrionidae;;1;3;2017;Jun;28;Bells Pond;B;2;
Coenagrionidae;;1;4;2017;Jun;28;Bells Pond;A;1;
Lestes;;1;4;2017;Jul;31;Bells Pond;A;1;
;;0;4;2017;Jun;28;Bells Pond;B;2;
Coenagrionidae;;2;5;2017;Jun;28;Bells Pond;A;1;
Leucorrhinia frigida;;1;5;2017;Jun;28;Bells Pond;A;1;
Lestes;;1;5;2017;Jul;31;Bells Pond;A;1;
Coenagrionidae;;3;5;2017;Jul;31;Bells Pond;A;1;
Sympetrum obtrusum;;3;5;2017;Jul;31;Bells Pond;A;1;
